ap,city,circle_code_no,ont_serial_no,vendor_name,station_mac,circle,client_with_poor_snr_sample,client_with_poor_snr_sample_2,client_with_poor_snr_sample_5,tot_2g,tot_5g,tot_overall,client_with_high_no_of_sticky_client_2_with_good_coverage,client_with_high_no_of_sticky_client_5_with_poor_coverage,client_with_high_tx_packet_error,client_with_high_client_disconnection,client_with_poor_link_speed_mcs_rate,client_with_poor_link_speed_mcs_rate_2,client_with_poor_link_speed_mcs_rate_5,client_with_poor_coverage,client_with_poor_coverage_2,client_with_poor_coverage_5,client_with_poor_dl_throughput_less_than_threshold,client_with_poor_ul_throughput_less_than_threshold,ap_manufacturer,host_name,type,manufacturer,model,client_with_poor_snr_sample_breach,client_with_poor_snr_sample_2_breach,client_with_poor_snr_sample_5_breach,client_with_high_tx_packet_error_breach,client_with_high_client_disconnection_breach,client_with_poor_link_speed_mcs_rate_breach,client_with_poor_link_speed_mcs_rate_2_breach,client_with_poor_link_speed_mcs_rate_5_breach,client_with_poor_coverage_breach,client_with_poor_coverage_2_breach,client_with_poor_coverage_5_breach,count_of_total_samples_for_client_with_poor_snr_sample,count_of_total_samples_for_client_with_poor_snr_sample_2,count_of_total_samples_for_client_with_poor_snr_sample_5,count_of_total_samples_for_ap_tot_2g,count_of_total_samples_for_ap_tot_5g,count_of_total_samples_for_ap_tot_overall,count_of_total_samples_for_client_with_high_tx_packet_error,count_of_total_samples_for_client_with_poor_link_speed_mcs_rate,count_of_total_samples_for_client_with_poor_link_speed_mcs_rate_2,count_of_total_samples_for_client_with_poor_link_speed_mcs_rate_5,count_of_total_samples_for_client_with_poor_coverage,count_of_total_samples_for_client_with_poor_coverage_2,count_of_total_samples_for_client_with_poor_coverage_5,mac_address,station_count,downtime_hours_used,ap_with_poor_coverage,ap_with_poor_coverage_2,ap_with_poor_coverage_5,ap_with_poor_snr_sample_2,ap_with_poor_snr_sample_5,ap_with_poor_snr_sample,ap_with_poor_dl_throughput_less_than_threshold,ap_with_poor_ul_throughput_less_than_threshold,ap_with_poor_link_speed_mcs_rate,ap_with_poor_link_speed_mcs_rate_2,ap_with_poor_link_speed_mcs_rate_5,ap_with_high_interference,ap_with_high_interference_2,ap_with_high_interference_5,ap_with_high_client_disconnection,ap_with_high_retry_rate,ap_with_high_retry_rate_flag,ap_with_high_tx_packet_error,ap_with_high_tx_packet_error_percent,ap_with_high_tx_packet_error_flag,ap_with_high_rx_packet_error,ap_with_high_rx_packet_error_flag,ap_downtime_per,ap_with_high_internet_down_incident,ap_with_high_cpu_utilisation,ap_with_high_memory_packet_error,ap_with_high_no_of_sticky_client_2_with_good_coverage,ap_with_high_no_of_sticky_client_5_with_poor_coverage,ap_with_poor_tot_on_5g,ap_with_zero_usage,ap_with_high_channel_utilisation_pct,ap_with_high_channel_utilisation_count,total_channels_all,ap_with_high_channel_utilisation_2_pct,ap_with_high_channel_utilisation_2_count,total_channels_2,ap_with_high_channel_congestion_5_pct,ap_with_high_channel_congestion_5_count,total_channels_5,ap_with_poor_coverage_breach,ap_with_poor_coverage_2_breach,ap_with_poor_coverage_5_breach,ap_with_poor_snr_sample_2_breach,ap_with_poor_snr_sample_5_breach,ap_with_poor_snr_sample_breach,ap_with_poor_dl_throughput_less_than_threshold_breach,ap_with_poor_ul_throughput_less_than_threshold_breach,ap_with_poor_link_speed_mcs_rate_breach,ap_with_poor_link_speed_mcs_rate_2_breach,ap_with_poor_link_speed_mcs_rate_5_breach,ap_with_high_interference_breach,ap_with_high_interference_2_breach,ap_with_high_interference_5_breach,ap_with_high_client_disconnection_breach,ap_with_high_retry_rate_breach,ap_with_high_tx_packet_error_breach,ap_with_high_tx_packet_error_percent_breach,ap_with_high_rx_packet_error_breach,ap_downtime_per_breach,ap_with_high_internet_down_incident_breach,ap_with_high_cpu_utilisation_breach,ap_with_high_memory_packet_error_breach,ap_with_high_no_of_sticky_client_2_with_good_coverage_breach,ap_with_high_no_of_sticky_client_5_with_poor_coverage_breach,ap_with_poor_tot_on_5g_breach,ap_with_zero_usage_breach,ap_with_high_channel_utilisation_breach,ap_with_high_channel_utilisation_2_breach,ap_with_high_channel_congestion_5_breach,channelobss,channelobss2_4,channelobss2_4_breach,channelobss5,channelobss5_breach,channelobss_breach,count_of_total_samples_for_ap_with_poor_coverage,count_of_total_samples_for_ap_with_poor_coverage_2,count_of_total_samples_for_ap_with_poor_coverage_5,count_of_total_samples_for_ap_with_poor_snr_sample_2,count_of_total_samples_for_ap_with_poor_snr_sample_5,count_of_total_samples_for_ap_with_poor_snr_sample,count_of_total_samples_for_ap_with_poor_link_speed_mcs_rate,count_of_total_samples_for_ap_with_poor_link_speed_mcs_rate_2,count_of_total_samples_for_ap_with_poor_link_speed_mcs_rate_5,count_of_total_samples_for_ap_with_high_interference,count_of_total_samples_for_ap_with_high_interference_2,count_of_total_samples_for_ap_with_high_interference_5,count_of_total_samples_for_ap_with_high_retry_rate,count_of_total_samples_for_ap_with_high_tx_packet_error,count_of_total_samples_for_ap_with_high_tx_packet_error_percent,count_of_total_samples_for_ap_with_high_rx_packet_error,count_of_total_samples_for_ap_downtime_per,count_of_total_samples_for_ap_with_high_internet_down_incident,count_of_total_samples_for_ap_with_poor_tot_on_5g,count_of_total_samples_for_ap_with_high_channel_utilisation,count_of_total_samples_for_ap_with_high_channel_utilisation_2,count_of_total_samples_for_ap_with_high_channel_congestion_5,count_of_total_samples_for_channelobss,count_of_total_samples_for_channelobss2_4,count_of_total_samples_for_channelobss5
012444801137_dsl,Gurgaon,108.0,NKOTDF000165,NOKIA,2EEE3E558E46,Haryana,,,,0.0,100.0,11.18,False,False,0.0,24.0,2.85,0.0,2.85,0.16,,0.16,1.12,0.07,AOT4221NK,Saumya-s-S24-FE,PHONE,,,,,,False,True,False,False,False,False,,False,,,,1863025644.0,1863025644.0,16665324935.0,631.0,631.0,,631.0,631.0,0.0,631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
012436398608_dsl,Gurgaon,108.0,NKOTDF0001E7,NOKIA,EAD4701DA67C,Haryana,0.0,0.0,0.0,0.0,100.0,22.88,,,1.52,,0.0,0.0,0.0,0.0,,0.0,1.64,0.03,AOT4221NK,,,,,False,False,False,False,,False,False,False,False,,False,25320.0,0.0,25320.0,15136249856.0,15136249856.0,66154185728.0,1055.0,1055.0,,1055.0,1055.0,0.0,1055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
012444801137_dsl,Gurgaon,108.0,NKOTDF000165,NOKIA,5A41573787E4,Haryana,,,,0.0,100.0,21.37,,,1.37,,0.0,0.0,0.0,0.0,,0.0,0.72,0.02,AOT4221NK,,,,,,,,False,,False,False,False,False,,False,,,,3561477120.0,3561477120.0,16665324935.0,1166.0,1166.0,,1166.0,1166.0,0.0,1166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
012447957675_dsl,Gurgaon,108.0,ZYOT5E069474,NOKIA,522260ACACD0,Haryana,0.0,0.0,0.0,0.0,100.0,0.37,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.02,0.0,AOT5221ZY,,,,,False,False,False,False,,False,False,False,False,,False,27096.0,0.0,27096.0,83466240.0,83466240.0,22864760832.0,1129.0,1129.0,,1129.0,1129.0,0.0,1129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
012445159575_dsl,Gurgaon,108.0,ZYOTFD000042,NOKIA,B24C6E7E6054,Haryana,67.6,0.0,67.6,0.0,100.0,2.44,False,False,0.16,4.0,0.0,0.0,0.0,24.43,,24.43,1.24,0.06,AOT5221ZY,OPPO-A57,PHONE,OPPO,Oppo,True,False,True,False,False,False,False,False,False,,False,14640.0,0.0,14640.0,1157580800.0,1157580800.0,47408398336.0,610.0,610.0,,610.0,610.0,0.0,610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01244054723_dsl,Gurgaon,108.0,NKOT0F0226EE,NOKIA,D2D08E4B79CA,Haryana,0.0,0.0,0.0,1.21,98.79,0.13,False,True,0.0,18.0,10.44,66.67,0.65,0.55,0.0,0.65,3.59,0.08,AOT4221NK,Arjuns-Galaxy-Note9,,,,False,False,False,False,True,False,True,False,False,False,False,776.0,621.0,155.0,106464256.0,106464256.0,82551737344.0,182.0,182.0,27.0,155.0,182.0,27.0,155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
012436398608_dsl,Gurgaon,108.0,NKOTDF0001E7,NOKIA,4A2B8C8008F5,Haryana,0.0,0.0,0.0,0.0,100.0,11.86,False,False,0.0,2.0,24.08,0.0,24.08,0.0,,0.0,0.88,0.05,AOT4221NK,OnePlus-Nord-CE3-5G,,,,False,False,False,False,False,False,False,False,False,,False,20928.0,0.0,20928.0,7846825984.0,7846825984.0,66154185728.0,872.0,872.0,,872.0,872.0,0.0,872.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
012447957675_dsl,Gurgaon,108.0,ZYOT5E069474,NOKIA,401A58606B5F,Haryana,0.0,0.0,0.0,0.0,100.0,25.53,False,True,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,2.87,0.34,AOT5221ZY,Unknown_40:1a:58:60:6b:5f,TV,Sony,BRAVIA VH22,False,False,False,False,False,False,False,False,False,,False,17064.0,0.0,17064.0,5836678144.0,5836678144.0,22864760832.0,711.0,711.0,,711.0,711.0,0.0,711.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
012436398608_dsl,Gurgaon,108.0,NKOTDF0001E7,NOKIA,FAB7B87A32B0,Haryana,0.0,0.0,0.0,20.1,79.9,5.14,True,False,1.9,39.0,25.12,43.08,17.12,4.74,15.38,0.0,9.1,0.28,AOT4221NK,,,,,False,False,False,False,True,False,False,False,False,False,False,3504.0,0.0,3504.0,3400488960.0,3400488960.0,66154185728.0,211.0,211.0,65.0,146.0,211.0,65.0,146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01244054723_dsl,Gurgaon,108.0,NKOT0F0226EE,NOKIA,CC6B1E9D361D,Haryana,0.0,0.0,0.0,0.0,100.0,0.15,False,True,0.0,5.0,0.0,0.0,0.0,0.0,,0.0,2.17,0.12,AOT4221NK,LAPTOP-333I3CKG,,,,False,False,False,False,False,False,False,False,False,,False,253.0,0.0,253.0,126119936.0,126119936.0,82551737344.0,253.0,253.0,,253.0,253.0,0.0,253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01244054723_dsl,Gurgaon,108.0,NKOT0F0226EE,NOKIA,5AA1E0C63E20,Haryana,0.0,0.0,0.0,0.0,100.0,9.93,False,False,0.0,41.0,19.51,99.21,0.19,0.15,0.0,0.19,3.94,0.11,AOT4221NK,Pixel-8a,,,,False,False,False,False,True,False,True,False,False,False,False,3445.0,2921.0,524.0,8194188288.0,8194188288.0,82551737344.0,651.0,651.0,127.0,524.0,651.0,127.0,524.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01244054723_dsl,Gurgaon,108.0,NKOT0F0226EE,NOKIA,009235258E84,Haryana,66.96,66.96,0.0,0.0,0.0,0.0,,,0.0,25.0,100.0,100.0,0.0,100.0,100.0,,0.0,0.0,AOT4221NK,,,,,True,True,False,False,True,True,True,False,True,True,,2461.0,2461.0,0.0,0.0,0.0,82551737344.0,107.0,107.0,107.0,,107.0,107.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
012444903348_dsl,Gurgaon,108.0,NKOT0F01CE7E,NOKIA,BCF171E84D65,Haryana,,,,0.0,100.0,30.05,,,3.27,9.0,0.0,0.0,0.0,0.0,,0.0,6.85,0.65,AAP321NK,TABLET-G71GRCJO,TABLET,Microsoft,Surface Pro 8,,,,False,True,False,False,False,False,,False,,,,26485456734.0,26485456734.0,88152232941.0,489.0,489.0,,489.0,489.0,0.0,489.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01244081160_dsl,Gurgaon,108.0,NKOT0F01CE6F,NOKIA,6854FD250B98,Haryana,,,,100.0,0.0,1.12,False,False,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.04,0.02,AOT4221NK,amazon-f290ecf4f,,,,,,,False,False,False,False,False,False,False,,,,,129192960.0,129192960.0,11511970816.0,1147.0,1147.0,1147.0,,1147.0,1147.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01246472327_dsl,Gurgaon,108.0,NKOTA0000592,NOKIA,481B40DAC1F0,Haryana,0.0,0.0,0.0,0.0,100.0,0.78,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.02,AOT4221NK,,,,,False,False,False,False,,False,False,False,False,,False,26208.0,0.0,26208.0,140112896.0,140112896.0,18024985172.0,1092.0,1092.0,,1092.0,1092.0,0.0,1092.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
012444903348_dsl,Gurgaon,108.0,NKOT0F01CE7E,NOKIA,5CEA1D30FB63,Haryana,,,,0.0,100.0,0.12,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,AAP321NK,,,,,,,,False,,False,False,False,False,,False,,,,109299712.0,109299712.0,88152232941.0,906.0,906.0,,906.0,906.0,0.0,906.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
012444903348_dsl,Gurgaon,108.0,NKOT0F01CE7E,NOKIA,82A170AF2571,Haryana,0.0,0.0,0.0,100.0,0.0,4.25,False,False,0.0,19.0,23.93,23.93,0.0,0.0,0.0,,2.69,0.08,AAP321NK,realme-15T,,,,False,False,False,False,True,False,False,False,False,False,,2808.0,2808.0,0.0,3748343787.0,3748343787.0,88152232941.0,117.0,117.0,117.0,,117.0,117.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01246472327_dsl,Gurgaon,108.0,NKOTA0000592,NOKIA,70317F1E11E4,Haryana,0.0,0.0,0.0,0.0,100.0,0.17,False,False,0.0,71.0,0.0,0.0,0.0,0.0,,0.0,1.77,0.06,AOT4221NK,Srijans-iPhone,,,,False,False,False,False,True,False,False,False,False,,False,48.0,0.0,48.0,31493120.0,31493120.0,18024985172.0,2.0,2.0,,2.0,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
012447957675_dsl,Gurgaon,108.0,ZYOT5E069474,NOKIA,FE8D24EBC286,Haryana,0.0,0.0,0.0,0.0,100.0,0.64,False,False,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.07,0.01,AOT5221ZY,Unknown_fe:8d:24:eb:c2:86,OTHER,,,False,False,False,False,False,False,False,False,False,,False,27096.0,0.0,27096.0,147379200.0,147379200.0,22864760832.0,1129.0,1129.0,,1129.0,1129.0,0.0,1129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
012445159575_dsl,Gurgaon,108.0,ZYOTFD000042,NOKIA,4C1B86D3490C,Haryana,91.36,0.0,91.36,0.0,100.0,27.77,False,False,22.06,1.0,3.98,0.0,3.98,78.72,,78.72,5.86,0.16,AOT5221ZY,LGwebOSTV,TV,LG,TV,True,False,True,False,False,False,False,False,True,,True,24696.0,0.0,24696.0,13165667328.0,13165667328.0,47408398336.0,1029.0,1029.0,,1029.0,1029.0,0.0,1029.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
012444903348_dsl,Gurgaon,108.0,NKOT0F01CE7E,NOKIA,C25FF6C7715F,Haryana,8.43,8.43,0.0,100.0,0.0,0.82,False,False,0.0,48.0,79.78,79.78,0.0,34.83,34.83,,0.46,0.02,AAP321NK,realme-C11-2021,,Realme,Realme,False,False,False,False,True,True,True,False,False,False,,2136.0,2136.0,0.0,720603829.0,720603829.0,88152232941.0,89.0,89.0,89.0,,89.0,89.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01244081160_dsl,Gurgaon,108.0,NKOT0F01CE6F,NOKIA,DA662903C070,Haryana,0.0,0.0,0.0,0.0,100.0,19.31,False,False,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.36,0.01,AOT4221NK,Mac,PC,,,False,False,False,False,False,False,False,False,False,,False,21408.0,0.0,21408.0,2223238144.0,2223238144.0,11511970816.0,892.0,892.0,,892.0,892.0,0.0,892.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01244054723_dsl,Gurgaon,108.0,NKOT0F0226EE,NOKIA,147F670AADED,Haryana,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,80.0,100.0,100.0,0.0,0.0,0.0,,0.0,0.0,AOT4221NK,,,,,False,False,False,False,True,True,True,False,False,False,,23.0,23.0,0.0,0.0,0.0,82551737344.0,1.0,1.0,1.0,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
012444903348_dsl,Gurgaon,108.0,NKOT0F01CE7E,NOKIA,444201C1B177,Haryana,,,,0.0,100.0,0.98,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.34,0.02,AAP321NK,,,,,,,,False,,False,False,False,False,,False,,,,862949376.0,862949376.0,88152232941.0,850.0,850.0,,850.0,850.0,0.0,850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
012436398608_dsl,Gurgaon,108.0,NKOTDF0001E7,NOKIA,8E44C4BECA46,Haryana,0.0,0.0,0.0,0.0,100.0,0.39,False,False,0.0,5.0,0.0,0.0,0.0,0.0,,0.0,0.54,0.04,AOT4221NK,,,,,False,False,False,False,False,False,False,False,False,,False,13320.0,0.0,13320.0,257053696.0,257053696.0,66154185728.0,555.0,555.0,,555.0,555.0,0.0,555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
012444903348_dsl,Gurgaon,108.0,NKOT0F01CE7E,NOKIA,32655446EDD7,Haryana,,,,0.0,100.0,17.84,False,False,0.62,35.0,0.0,0.0,0.0,0.0,,0.0,4.08,0.26,AAP321NK,Galaxy-S25-Ultra,PHONE,Samsung Electronics,Galaxy,,,,False,True,False,False,False,False,,False,,,,15726706848.0,15726706848.0,88152232941.0,644.0,644.0,,644.0,644.0,0.0,644.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01246472327_dsl,Gurgaon,108.0,NKOTA0000592,NOKIA,7C2ACA06CDA5,Haryana,0.0,0.0,0.0,0.0,100.0,0.27,False,False,0.0,13.0,0.0,0.0,0.0,0.0,,0.0,0.05,0.0,AOT4221NK,Rashims-iPad,OTHER,,,False,False,False,False,True,False,False,False,False,,False,8760.0,0.0,8760.0,47920128.0,47920128.0,18024985172.0,365.0,365.0,,365.0,365.0,0.0,365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01244054723_dsl,Gurgaon,108.0,NKOT0F0226EE,NOKIA,866D51236BCF,Haryana,0.0,0.0,0.0,0.0,100.0,3.23,False,False,0.0,72.0,0.77,0.0,0.77,0.77,,0.77,1.87,1.68,AOT4221NK,,,,,False,False,False,False,True,False,False,False,False,,False,517.0,0.0,517.0,2663375872.0,2663375872.0,82551737344.0,517.0,517.0,,517.0,517.0,0.0,517.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
012436398608_dsl,Gurgaon,108.0,NKOTDF0001E7,NOKIA,0EED7B0E8241,Haryana,5.29,0.0,5.29,33.79,66.21,3.05,True,False,0.0,45.0,25.38,39.36,17.65,3.79,1.06,5.29,2.91,0.14,AOT4221NK,OnePlus-15R,,OnePlus,15R,False,False,False,False,True,False,False,False,False,False,False,4080.0,0.0,4080.0,2016106496.0,2016106496.0,66154185728.0,264.0,264.0,94.0,170.0,264.0,94.0,170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01244054723_dsl,Gurgaon,108.0,NKOT0F0226EE,NOKIA,4CF5DCF7CBCA,Haryana,0.0,0.0,0.0,100.0,0.0,0.62,False,False,0.0,29.0,94.01,94.01,0.0,0.0,0.0,,0.0,0.1,AOT4221NK,846606451,,,,False,False,False,False,True,True,True,False,False,False,,16514.0,16514.0,0.0,514929664.0,514929664.0,82551737344.0,718.0,718.0,718.0,,718.0,718.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
012444903348_dsl,Gurgaon,108.0,NKOT0F01CE7E,NOKIA,B2C8CF9ECE29,Haryana,0.0,0.0,0.0,0.0,100.0,8.24,False,False,0.0,27.0,1.84,100.0,1.66,1.84,100.0,1.66,0.91,0.24,AAP321NK,iPhone,PHONE,Apple,iPhone,False,False,False,False,True,False,True,False,False,True,False,24.0,24.0,0.0,7263805506.0,7263805506.0,88152232941.0,544.0,544.0,1.0,543.0,544.0,1.0,543.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01244054723_dsl,Gurgaon,108.0,NKOT0F0226EE,NOKIA,7243CCCDA6CE,Haryana,0.0,0.0,0.0,0.0,100.0,9.82,False,False,0.0,6.0,0.0,0.0,0.0,0.0,,0.0,3.24,0.03,AOT4221NK,XstreamIPTV1-VT,,,,False,False,False,False,True,False,False,False,False,,False,776.0,0.0,776.0,8108497920.0,8108497920.0,82551737344.0,776.0,776.0,,776.0,776.0,0.0,776.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
012447957675_dsl,Gurgaon,108.0,ZYOT5E069474,NOKIA,9E63A69D723F,Haryana,2.41,0.0,2.41,0.0,100.0,55.8,False,False,0.0,16.0,0.0,0.0,0.0,2.41,,2.41,1.82,0.97,AOT5221ZY,,,,,False,False,False,False,True,False,False,False,False,,False,15912.0,0.0,15912.0,12758253568.0,12758253568.0,22864760832.0,663.0,663.0,,663.0,663.0,0.0,663.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01244054723_dsl,Gurgaon,108.0,NKOT0F0226EE,NOKIA,F072EAF9FBB2,Haryana,0.0,0.0,0.0,0.0,100.0,0.12,False,True,0.0,7.0,0.0,0.0,0.0,0.0,,0.0,0.02,0.01,AOT4221NK,Google-Nest-Mini,,,,False,False,False,False,True,False,False,False,False,,False,776.0,0.0,776.0,99777536.0,99777536.0,82551737344.0,776.0,776.0,,776.0,776.0,0.0,776.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
012444801137_dsl,Gurgaon,108.0,NKOTDF000165,NOKIA,683943AD68BF,Haryana,,,,0.0,100.0,29.9,,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.36,0.04,AOT4221NK,Family-Room-TV,,,,,,,False,False,False,False,False,False,,False,,,,4983450236.0,4983450236.0,16665324935.0,200.0,200.0,,200.0,200.0,0.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
